5.8496723,-21.943169
-22.65701,-21.497581
-37.1536,28.148693
-17.08653,2.2769506
-5.6978316,25.78487
41.5088,20.367056
-46.895103,-15.195445
38.96021,-6.909435
-51.441875,-7.0533857
-17.586159,10.685451
38.646378,-16.5752
-9.638157,-11.842607
26.889229,-17.306969
0.654066,-42.846634
-42.883778,-9.673878
22.584305,28.965982
40.078537,7.609843
-4.4673147,-0.53146714
8.866303,-36.783203
6.4678273,17.901913
-37.356834,32.693653
-25.958763,-19.863506
-4.883245,14.430253
-17.092064,2.2289042
-36.338512,-13.479599
26.073708,5.5362787
-19.357616,23.82756
34.92797,-13.349577
17.69434,15.643183
21.80344,19.707333
26.178667,-21.98557
-6.8577914,0.53085256
9.441662,-45.749607
7.037829,17.803242
-15.624057,-18.367584
-9.379313,-16.21737
10.171028,-37.531
-17.47911,-18.59735
1.9675883,35.5275
2.723579,-41.08708
-43.33036,9.191763
1.8934358,-0.29007316
6.3933086,35.5434
4.594112,18.948359
24.107225,-5.773193
-4.7003803,24.170372
9.67745,4.1895266
-2.2429576,-14.197569
21.790588,-3.175079
34.720535,-8.6506
36.47825,-21.488688
-26.52939,-31.645512
15.917688,42.781864
-11.948012,14.144966
-4.9663954,22.281237
0.3490233,6.62319
-25.211973,-35.662346
-2.5310686,15.936835
-28.182146,30.387691
-19.1821,-2.6923118
-40.15356,29.555212
-13.155805,10.478027
7.891714,-34.144615
-24.856058,-23.947176
-37.123642,21.593912
-9.656485,-11.331263
5.2857428,-37.08117
-30.870682,-1.4169345
-30.57287,-38.62419
-12.404381,-27.36635
-37.915047,-12.636829
23.769777,28.192114
-39.803226,-7.765903
4.988946,-39.601498
26.731289,-10.023849
-16.512188,-21.820496
24.293268,12.197661
-23.413334,3.3181236
-24.25806,-2.804198
21.664703,20.480518
20.023642,-30.308876
-16.46607,-21.954926
42.1085,5.0828357
-0.21563558,-40.186745
9.968818,36.451416
2.47427,-1.0082648
23.510342,-18.758144
-0.14222482,14.590617
-23.602652,-36.494225
-24.00294,11.15017
-0.9578006,-39.9382
26.062532,30.70988
-30.823448,27.87982
4.825813,-38.48527
1.2156173,3.4058154
-14.621805,-23.23969
14.393102,32.747692
-0.8585056,2.8898077
27.501804,-10.208377
-21.608442,2.9434364
5.1599054,-13.798851
22.849451,37.734055
-42.317986,-7.924433
18.976213,33.363796
-48.48792,-12.494847
-26.12208,-7.11835
8.305578,-42.600353
43.54532,-14.000735
-35.49483,-35.050266
32.177532,25.333977
-13.428209,42.49602
39.779743,-6.4038496
-44.01429,5.8714633
-22.14219,-7.8119426
-34.11362,-27.800661
-20.48034,13.3658285
-6.6501045,31.925444
27.6992,4.2223606
-19.927937,-29.748846
-26.020348,-19.154509
11.284585,30.674124
-32.102,-34.810436
29.662104,10.613959
24.188717,26.308813
-37.772312,-4.032479
2.1404617,-1.5153558
15.120765,-41.38774
-17.901379,8.752143
-42.921978,-1.0498642
2.4988883,-31.822758
32.346226,-7.9893136
-17.568188,9.993915
19.138908,-14.154775
-6.8897142,18.508602
-50.614918,-16.12161
43.02295,-10.222199
24.166283,-11.635764
-0.9214796,-1.1943774
11.569382,-27.389627
-17.081223,15.023639
9.53555,26.273506
21.69883,20.11446
-20.218388,22.748976
30.56327,22.799547
15.551447,2.615034
-7.6132503,-12.088769
-0.19164066,4.351683
6.7473555,-41.06955
10.547168,18.74045
30.58034,-14.507501
-16.749886,26.927835
-0.5731947,-38.00977
-34.938675,-6.69026
-5.217145,15.348871
7.5292697,42.243916
1.7304205,-35.65172
-32.393036,-26.530529
43.121235,-9.482645
2.74132,51.487034
27.688826,3.8761554
13.117955,2.4184935
26.545193,4.918911
-8.4725,33.9405
-12.94384,10.520451
-34.597477,31.35026
2.864405,-37.005917
-17.774841,16.824146
-1.3622618,20.665285
10.651649,26.62195
-14.386565,-23.093395
-9.544341,37.54159
27.70151,4.00738
10.606831,43.815823
-10.662651,-14.812305
-41.617012,9.755012
-7.3727756,-14.504899
-11.906727,31.771149
-24.210974,5.469118
49.51934,10.217482
40.534817,-6.252033
-32.551792,-3.2132816
40.587276,-5.4406495
19.09825,-29.997816
-2.8237984,21.217518
-45.165634,-11.964837
26.127636,30.98444
5.092891,-49.607647
28.222986,7.8637695
12.876328,6.794827
29.281916,20.498297
28.77615,13.977359
-7.763195,-11.911193
-16.206438,-26.2434
25.998266,30.66522
-30.662167,25.030369
3.6766546,17.25691
4.718209,48.540325
-3.7891288,-0.092011794
33.29183,-23.191809
36.805954,24.369688
-45.42196,-13.542916
-16.504505,2.4485445
1.1217027,-0.20133068
40.528522,-5.547355
7.317593,-44.717285
-19.543839,-7.4585934
-29.181215,-32.595524
42.324936,-5.3357162
-37.287006,3.4336298
-30.335306,-36.72561
-18.938505,-33.921635
-37.525608,2.8778274
-42.531708,-3.8879855
40.7399,17.618305
8.740925,47.369
42.96847,-14.601019
-12.4345255,-31.486576
-25.585447,23.381056
3.8061795,-48.855373
-0.33451107,-21.524876
22.478088,5.538792
-5.794475,-43.160904
-39.144234,28.845825
22.154327,33.32531
15.000891,25.357874
-2.8687422,-4.069215
-8.324574,38.781845
-8.276437,20.701462
22.459423,-16.981707
-28.508284,-36.96702
17.838654,25.18361
-33.85142,-7.904209
-10.714984,-28.76825
43.462555,16.453793
-16.232912,-28.266361
43.40562,-12.56084
0.9042459,-14.455362
-24.911673,21.836792
-0.5048846,-45.94214
-4.510827,-18.779903
6.3531704,-1.2241403
-8.679456,-47.654488
43.19888,-24.083826
20.979538,36.058777
16.339905,-23.552258
-2.6300702,1.1112059
-30.741014,-39.102093
-7.9956145,20.81074
-48.453724,-14.537713
-30.080698,-36.951168
24.234552,1.9487033
-36.39024,3.2672062
28.05625,17.418795
49.44539,13.453833
33.796944,-27.407785
43.213478,-10.795914
3.3588712,-28.088472
-19.642836,16.051706
12.896653,29.109114
-5.5116367,-20.666721
-38.459507,-29.330326
-1.6730878,-38.192535
-4.4075255,-27.614693
21.74887,35.3661
-17.220324,46.314583
-3.4854271,2.7962375
15.661556,-26.000563
-7.6879535,22.834045
29.074162,25.098839
-29.893927,-6.1034546
-36.05068,-4.305889
-17.312117,18.498133
-30.179749,16.47199
-4.636499,-18.839186
4.3649535,-30.212267
-19.98227,16.297613
-37.84981,7.3383465
46.879242,12.999913
11.541715,-29.317053
38.752056,-6.807258
-4.882187,24.329536
43.941025,-13.461039
-11.306304,47.43867
-31.555311,-35.330807
22.107988,-22.67674
-8.201782,21.289238
-3.3333867,-40.99816
-9.623184,-17.15947
8.6244955,37.160942
-17.582155,18.24973
-33.907665,2.2940304
41.28238,-14.296036
-14.372926,22.21132
-22.716307,-30.066317
-40.13857,30.551987
-3.478148,-2.5235567
-21.282534,-31.188292
-19.787474,15.91369
25.538004,-15.339421
-6.0125847,-44.524963
6.301118,0.16509898
22.10659,31.633307
0.93311954,-35.146446
-22.266006,-23.392574
0.72173125,42.25986
19.595854,24.175266
23.605207,-24.658121
16.268442,26.85714
45.564663,13.876539
-27.271902,-4.1044493
-44.374355,6.2699246
-3.899823,-39.675125
11.565526,1.7184128
-7.027836,21.243862
-33.731068,21.37479
-23.315985,-1.4891198
22.24616,-22.33895
47.902348,14.066566
33.99472,22.29186
0.49085706,15.978395
-14.589512,-27.1438
43.397293,-12.143243
-16.792479,41.975395
-5.70123,-46.5925
3.763085,31.28773
45.834316,15.606318
-18.088085,-26.858438
44.563896,-11.074607
9.070781,-17.552956
-23.22997,16.658028
33.216038,-26.322224
3.1136038,-39.708973
13.91783,-23.753506
11.9041815,-4.709035
-17.09576,38.426636
-5.844615,-20.425581
-20.945936,23.629902
23.582232,32.179558
-26.313513,21.174522
45.70822,16.307247
-2.8959134,41.032528
44.467556,-13.153389
-18.469746,24.165726
-4.0742154,-2.3608322
-11.303738,38.88029
-23.173357,-1.8815751
24.292545,0.13178122
47.800026,13.523029
8.453135,1.9209996
18.785784,36.52298
-14.420011,35.58336
-21.691671,-1.8976138
15.605129,-8.444021
14.839834,22.024216
-19.310974,25.092243
-20.238668,-7.289967
29.450832,-8.122171
-23.8743,-2.1506784
-46.00427,-11.950311
-24.578585,-27.239046
25.031927,15.354982
39.056747,-6.828841
-8.376425,30.22001
-14.645176,14.549815
-8.445907,28.590769
44.0409,14.531441
-38.886963,-7.3243127
-4.3594456,-39.937187
0.54838276,-3.645576
-24.402689,18.617876
5.873284,28.078218
20.857883,39.311066
-21.852121,23.596617
-21.143406,16.443842
-12.453131,37.215466
45.92854,16.511385
7.652884,-14.846514
23.861897,32.2777
35.987415,11.501252
-14.749896,13.153553
-35.756424,24.56873
41.894814,15.65156
-39.97735,-11.166277
0.11524182,20.961119
0.65858686,36.561512
44.78364,17.408518
20.179504,-3.9642863
18.18504,26.71045
14.287953,-36.250214
-5.080544,17.253063
24.72309,9.399071
48.825138,18.554094
27.608877,-15.489525
-5.7162046,1.8627443
-46.287365,-9.153297
-1.8826631,-38.169613
10.401734,-22.512003
-20.28722,-6.7469625
-49.745243,-3.4986162
-24.439949,-20.505651
33.38866,12.805944
3.4714217,-37.069424
-26.421719,18.061525
-4.6251607,-21.001371
29.07547,-14.620798
44.463257,-13.20692
-47.427307,-9.450077
-4.6508775,-20.874533
-41.741802,8.27394
0.6385125,15.989728
29.065992,11.457356
19.638367,24.07092
-11.199902,18.259804
-19.192223,15.950844
-17.989868,29.8985
-7.0155687,3.3804674
-31.922537,1.9789554
-10.357204,-14.057865
-10.306467,-12.545163
0.31388837,19.33192
5.812826,-18.799517
-0.12478789,-38.08703
7.9328613,29.531895
2.4508476,17.642931
-7.917928,44.01907
46.05626,-8.255464
18.140446,46.107277
-35.455803,-21.98755
-9.145097,39.765305
-31.565353,-35.041992
8.6725645,-35.33006
1.4639467,-41.39818
41.89688,7.7172074
43.108677,-12.578405
-17.739174,42.976093
-33.30629,-32.242638
8.935512,42.41909
-9.611001,-17.373714
-28.568039,26.870905
-6.960944,-0.015182241
-27.315474,-39.603477
-8.133576,20.489794
-25.246769,21.955015
-20.525055,-6.671198
-51.28346,-14.418147
-3.2730713,1.6639783
1.4493533,47.34667
-20.310867,-6.8947477
41.52128,19.61006
-0.33178213,-37.974216
