0.0653982,0.505821,10,2,1
-0.425188,-0.468229,3,2,1
-0.500987,-0.423331,17,2,1
-0.416655,-0.463157,3,2,1
0.243668,-0.0811147,4,2,1
-0.648276,0.24269,12,2,1
0.149098,-0.125537,4,2,1
0.100241,0.486765,10,2,1
0.0849797,0.500685,10,2,1
0.76576,-0.034254,19,2,1
0.789305,-0.0126818,19,2,1
-0.0288714,-0.494522,11,2,1
0.788105,-0.024757,19,2,1
-0.709853,-0.0664562,13,2,1
-0.253305,0.738322,0,2,1
-0.260314,-0.0389544,17,2,1
-0.669155,0.300891,12,2,1
-0.622717,0.267576,12,2,1
0.0416813,-0.57216,11,2,1
0.623816,-0.384703,8,2,1
0.104806,0.160762,7,2,1
0.421657,0.54515,5,2,1
-0.454923,0.493289,1,2,1
-0.438645,0.0151039,8,2,1
0.131358,0.520533,10,2,1
0.0489954,0.727726,14,2,1
0.626586,0.054043,16,2,1
-0.455712,0.501748,1,2,1
0.632963,0.272415,6,2,1
-0.248714,0.729538,0,2,1
0.10897,0.167906,7,2,1
0.64449,0.0608421,16,2,1
0.453897,0.551579,5,2,1
0.375429,0.668487,9,2,1
-0.68636,-0.0679892,13,2,1
0.232209,-0.071647,4,2,1
0.244513,-0.110436,4,2,1
0.394319,-0.47462,18,2,1
0.633328,-0.360419,8,2,1
0.633148,-0.324737,8,2,1
0.700717,-0.109653,19,2,1
-0.431746,0.5131,1,2,1
-0.672456,0.288972,12,2,1
0.105147,0.152842,7,2,1
0.0524011,0.46586,10,2,1
0.432916,0.571953,5,2,1
-0.47449,-0.15587,2,2,1
0.630706,0.276082,6,2,1
-0.0776024,-0.462358,11,2,1
-0.447936,-0.253681,2,2,1
-0.663993,0.295093,12,2,1
0.0920996,0.184924,7,2,1
0.330865,-0.43479,18,2,1
-0.0600576,-0.476842,11,2,1
0.149572,0.164267,7,2,1
0.626366,-0.336065,8,2,1
-0.230239,0.725676,0,2,1
0.22694,-0.109356,4,2,1
0.758632,-0.00863879,19,2,1
0.623993,-0.317787,8,2,1
0.319468,-0.692643,9,2,1
0.249644,-0.0117048,4,2,1
-0.459175,0.499573,1,2,1
-0.421158,0.502083,1,2,1
-0.267175,-0.0379785,17,2,1
-0.0586063,-0.543344,11,2,1
0.0473838,0.513969,10,2,1
-0.0315994,-0.519548,11,2,1
0.445273,0.534814,5,2,1
-0.454557,0.455523,1,2,1
-0.430553,-0.479663,3,2,1
-0.306327,0.0944624,17,2,1
0.629862,0.279573,6,2,1
0.0804079,0.724539,14,2,1
0.29848,0.567171,19,2,1
0.0314144,0.77885,14,2,1
0.0512778,0.490036,10,2,1
-0.542814,-0.153894,2,2,1
-0.244552,-0.713676,15,2,1
0.0470192,0.510305,10,2,1
-0.659428,0.287467,12,2,1
0.105171,0.111708,7,2,1
0.438476,0.559022,5,2,1
-0.64909,0.33708,12,2,1
-0.209683,0.77866,4,2,1
-0.171881,-0.66297,15,2,1
0.608977,0.0459402,16,2,1
-0.692041,-0.0592866,13,2,1
0.632151,-0.369675,8,2,1
-0.0435871,-0.257837,15,2,1
0.305292,-0.680817,9,2,1
0.779795,-0.0127477,19,2,1
-0.242321,-0.710019,15,2,1
