-0.109136,-0.3025,5,2,1
-0.633768,-0.0320095,0,2,1
0.486162,-0.410472,4,2,1
0.165484,0.486362,1,2,1
0.424578,-0.0605082,9,2,1
-0.305691,0.325489,2,2,1
0.256075,0.589654,1,2,1
-0.176879,-0.037975,3,2,1
0.27199,0.678573,1,2,1
0.563242,-0.0721001,4,2,1
-0.181771,-0.0444413,3,2,1
0.0812696,-0.446494,5,2,1
-0.175037,-0.122367,3,2,1
-0.306247,-0.620613,6,2,1
0.221119,0.732181,1,2,1
0.447661,0.27529,7,2,1
-0.340622,0.368026,2,2,1
0.0128942,0.12124,8,2,1
-0.267631,-0.554173,6,2,1
0.437029,0.0653174,9,2,1
0.492342,-0.438574,4,2,1
-0.647916,-0.0596392,0,2,1
0.444904,-0.0371743,9,2,1
0.155854,0.482894,1,2,1
-0.0283294,0.281756,1,2,1
-0.263978,0.38423,2,2,1
0.521648,-0.177729,4,2,1
-0.205779,-0.103902,3,2,1
0.0582893,0.236159,2,2,1
0.445332,0.230959,7,2,1
-0.190762,-0.149799,3,2,1
0.00356459,0.12766,8,2,1
-0.288081,-0.656434,6,2,1
0.445693,0.0370349,9,2,1
-0.499424,-0.0777878,0,2,1
0.0196979,-0.438266,5,2,1
-0.252991,-0.494189,6,2,1
-0.519297,-0.0537109,0,2,1
0.355116,0.188253,7,2,1
-0.299639,-0.610762,6,2,1
0.196341,0.65827,1,2,1
0.0014401,0.0911393,8,2,1
0.528655,0.256569,7,2,1
0.417029,0.0723341,9,2,1
-0.119971,-0.0786822,3,2,1
0.458878,-0.0799834,9,2,1
0.0338289,0.0343288,8,2,1
0.0102521,-0.371468,5,2,1
-0.127932,-0.0787282,9,2,1
-0.150494,-0.106885,3,2,1
-0.26668,-0.127473,3,2,1
-0.659322,-0.0829954,0,2,1
0.519365,0.22594,7,2,1
0.45077,0.0184061,4,2,1
0.478987,-0.143733,9,2,1
0.0371446,0.0760869,8,2,1
-0.636871,-0.148142,0,2,1
0.457204,0.0216145,9,2,1
0.509659,-0.334886,4,2,1
-0.0563438,0.639601,1,2,1
0.425785,-0.430348,4,2,1
0.49329,-0.000276087,4,2,1
-0.229771,-0.471731,6,2,1
-0.650948,-0.052937,0,2,1
0.458366,-0.317894,4,2,1
0.0550573,-0.452759,5,2,1
-0.296836,-0.554977,6,2,1
0.0457482,0.623752,1,2,1
-0.669975,-0.160115,0,2,1
-0.496379,-0.101044,0,2,1
-0.176091,0.415972,1,2,1
0.452891,0.276679,7,2,1
0.15666,0.736248,1,2,1
-0.298222,-0.588385,6,2,1
-0.167854,-0.108539,3,2,1
-0.595718,-0.069268,0,2,1
-0.246749,0.38116,2,2,1
0.130095,0.466271,1,2,1
-0.0396843,0.521137,1,2,1
0.444492,0.256747,7,2,1
-0.217141,-0.199946,9,2,1
-0.572044,-0.0771341,0,2,1
-0.363795,0.33683,2,2,1
-0.312296,-0.567486,6,2,1
0.521108,0.222239,7,2,1
-0.0243619,0.0886784,8,2,1
-0.171024,-0.146475,3,2,1
0.454866,-0.00163762,9,2,1
-0.651468,-0.130611,0,2,1
0.560236,-0.183889,4,2,1
-0.300452,-0.572881,6,2,1
0.487929,0.273645,7,2,1
0.505698,-0.328853,4,2,1
-0.303293,-0.593913,6,2,1
0.0442511,0.0911092,8,2,1
-0.581652,-0.0711579,0,2,1
0.501235,0.26895,7,2,1
0.00918788,0.0788258,8,2,1
-0.157917,-0.105818,3,2,1
0.129341,0.566021,1,2,1
0.0243488,-0.334074,5,2,1
0.481795,0.224479,7,2,1
0.193588,0.734778,1,2,1
0.505023,0.284488,7,2,1
0.289856,0.705172,1,2,1
-0.0544472,0.638674,1,2,1
-0.237466,-0.493084,6,2,1
-0.251433,-0.0455841,3,2,1
-0.623774,-0.18509,0,2,1
-0.252681,0.296048,2,2,1
0.285847,-0.25211,9,2,1
-0.167802,-0.0820588,3,2,1
0.139565,0.722507,1,2,1
-0.0454057,0.610162,1,2,1
-0.649304,-0.123694,0,2,1
0.581635,-0.13649,4,2,1
0.442938,-0.158128,9,2,1
-0.297657,0.384057,2,2,1
-0.662839,-0.0957011,0,2,1
-0.64178,-0.0527329,0,2,1
0.035077,0.293059,2,2,1
-0.655728,-0.138545,0,2,1
-0.307741,0.411262,2,2,1
0.448738,0.308364,7,2,1
0.167942,0.6818,1,2,1
0.00557402,0.117739,8,2,1
